SKU,amz,ebay,web,oth,tot,category,resolved_parent_id,current_stock,in_stock_flag,cv_30,v7,v14,v30,v90,doc,status,risk,action
RIM-OMP-LIP-SHAPER-050,0,0,0,0,0,"Lip Plumpers, Lips, Makeup",RIM-OMP-LIP-SHAPER,5.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-PROVOCALIP-210,0,0,0,0,0,Cosmetics General,403798643489,0.0,0,5.47722557505166,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-PROVOCALIP-570,0,0,0,0,0,Cosmetics General,403798643489,9.0,1,5.477225575051661,0.0,0.0,0.0,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-PROVOCALIP-710,0,0,0,0,0,Cosmetics General,B0DGJN7ZMV,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-PROVOCALIP-730,0,0,0,0,0,Cosmetics General,B00PH6OB9S,19.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-RADBRICK-001,0,0,0,0,0,"Bronzer, Complexion, Makeup",B0H3JTBTGJ,0.0,0,5.477225575051704,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-RADBRICK-002,0,0,0,0,0,"Bronzer, Complexion, Makeup",B0H3JTBTGJ,0.0,0,5.477225575051489,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-RADBRICK-003,0,0,0,0,0,"Bronzer, Complexion, Makeup",402431018211,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-BTWEYEBROW-005-3PK,0,0,0,0,0,Cosmetics General,RIM-BTWEYEBROW-005-3PK,12.0,1,5.477225575051659,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EL-WP-001-2PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EL-WP-001-2PK,1713.0,1,5.47722557505166,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EL-WP-001-3PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EL-WP-001-3PK,1596.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EL-WP-001-5PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EL-WP-001-5PK,643.0,1,5.477225575051661,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EL-WP-003,0,0,0,0,0,Eyeliner,205590074187,68.0,1,2.421170990557513,0.2857142857142857,0.2857142857142857,0.2,0.2777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EL-WP-005,0,0,0,0,0,Eyeliner,404102315209,741.0,1,5.4772255750516745,0.0,0.0,0.0,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EL-WP-006,0,0,0,0,0,Eyeliner,B0G6VRMSWW,0.0,0,5.47722557505175,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SCD-EL-WP-008,0,0,0,0,0,Eyeliner,404102315209,0.0,0,5.477225575051657,0.0,0.0,0.0,0.022222222222222223,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-BTWEYEBROW-005-5PK,0,0,0,0,0,Cosmetics General,RIM-BTWEYEBROW-005-5PK,9.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-001-2PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-001-2PK,3230.0,1,5.477225575051664,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-001-3PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-001-3PK,36.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-001-5PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-001-5PK,55.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-002,0,0,0,0,0,Eyeliner,402817888438,0.0,0,1.219023689906226,1.1428571428571428,2.0,1.6333333333333333,0.5444444444444444,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SCD-EYE-002-2PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-002-2PK,243.0,1,5.477225575051659,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-002-3PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-002-3PK,1772.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-002-5PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-002-5PK,874.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTWEYEBROW-006,0,0,0,0,0,"Brow Pencils, Brows, Makeup",403529328865,0.0,0,5.477225575051729,0.0,0.0,0.0,0.2222222222222222,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SCD-EYE-003-2PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-003-2PK,29.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-003-3PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-003-3PK,184.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-003-5PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-003-5PK,179.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-004,0,0,0,0,0,Eyeliner,B0CLGWXNPJ,2.0,1,1.6400168207716,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-005,0,0,0,0,0,Eyeliner,402817888438,31.0,1,3.5525609995005594,0.2857142857142857,0.35714285714285715,0.16666666666666666,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-024,0,0,0,0,0,Gel Nail Polish,403359609638,17.0,1,2.5930942773132033,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.14444444444444443,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-006-2PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-006-2PK,596.0,1,3.0512857662936463,0.2857142857142857,0.14285714285714285,0.1,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-006-3PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-006-3PK,402.0,1,3.2562936409147856,0.0,0.07142857142857142,0.13333333333333333,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-EYE-006-5PK,0,0,0,0,0,Cosmetics General,RIM-SCD-EYE-006-5PK,243.0,1,5.47722557505166,0.0,0.0,0.03333333333333333,0.13333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SCD-MICRO-EL-001,0,0,0,0,0,Eyeliner,B01JZB5LDK,104.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SM-PRIMER-003,0,0,0,0,0,"Complexion, Makeup, Primer",B00I9X3UKM,468.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMLIQ-100,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0723D8KBR,1.0,1,5.47722557505166,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMLIQ-110,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0968M98RB,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-200,0,0,0,0,0,Cosmetics General,B0968M98RB,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-220,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0968M98RB,0.0,0,5.477225575051664,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-500,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",402763626072,0.0,0,5.47722557505166,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-600,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0968M98RB,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-700,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",RIM-SMLIQ,101.0,1,3.051285766293646,0.0,0.0,0.1,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMLIQ-706,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0968M98RB,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-707,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0968M98RB,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-708,0,0,0,0,0,Cosmetics General,B07FZGPCPR,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-709,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0968M98RB,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-720,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",B0968M98RB,0.0,0,5.47722557505166,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-723,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",402763626072,0.0,0,5.477225575051658,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-725,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",402763626072,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-820,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",402763626072,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMLIQ-830,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",402763626072,1.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMLIQ-870,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",402763626072,3.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMLQFDT-502,0,0,0,0,0,Cosmetics General,B0CGQF445K,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-BTWEYEBROW-006-2PK,0,0,0,0,0,Cosmetics General,RIM-BTWEYEBROW-006-2PK,318.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-001-2PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-001-2PK,3803.0,1,3.0512857662936486,0.14285714285714285,0.14285714285714285,0.1,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-001-3PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-001-3PK,2534.0,1,5.477225575051654,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.08888888888888889,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-001-5PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-001-5PK,1556.0,1,3.0512857662936463,0.0,0.14285714285714285,0.1,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTWEYEBROW-006-5PK,0,0,0,0,0,Cosmetics General,RIM-BTWEYEBROW-006-5PK,113.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-002-2PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-002-2PK,1273.0,1,3.8056219755369374,0.0,0.07142857142857142,0.06666666666666667,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-002-3PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-002-3PK,844.0,1,3.0512857662936477,0.14285714285714285,0.07142857142857142,0.1,0.13333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-002-5PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-002-5PK,275.0,1,5.477225575051662,0.0,0.0,0.0,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTWFIBRE-001,0,0,0,0,0,"Brow Pencils, Brows, Makeup",B0CS2MV14Y,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMPP-003-2PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-003-2PK,303.0,1,3.0512857662936477,0.14285714285714285,0.14285714285714285,0.1,0.16666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-003-3PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-003-3PK,201.0,1,2.421170990557511,0.2857142857142857,0.21428571428571427,0.2,0.13333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-003-5PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-003-5PK,115.0,1,2.2417638142721015,0.42857142857142855,0.5714285714285714,0.43333333333333335,0.17777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTWFIBRE-003,0,0,0,0,0,"Brow Pencils, Brows, Makeup",B0CS2MV14Y,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMPP-004-2PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-004-2PK,331.0,1,5.477225575051648,0.0,0.07142857142857142,0.03333333333333333,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-004-3PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-004-3PK,210.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-004-5PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-004-5PK,275.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BUNDLE-LIP-SET-PINK-NUDES,0,0,0,0,0,Lipstick,RIM-BUNDLE-LIP-SET-PINK-NUDES,4.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-005-2PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-005-2PK,650.0,1,1.8436417163660428,0.14285714285714285,0.14285714285714285,0.23333333333333334,0.4,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-005-3PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-005-3PK,427.0,1,2.170862427276524,0.2857142857142857,0.5,0.3,0.24444444444444444,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-005-5PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-005-5PK,260.0,1,1.9592601880476495,0.2857142857142857,0.2857142857142857,0.36666666666666664,0.28888888888888886,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BUNDLE-MSC-BLK-WP-TRIO,0,0,0,0,0,Mascara,RIM-BUNDLE-MSC-BLK-WP-TRIO,0.0,0,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMPP-006-2PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-006-2PK,647.0,1,5.4772255750516585,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-006-3PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-006-3PK,319.0,1,3.051285766293644,0.0,0.07142857142857142,0.1,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-006-5PK,0,0,0,0,0,Cosmetics General,RIM-SMPP-006-5PK,190.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-007,0,0,0,0,0,"Complexion, Face Powder, Makeup",203496876753,0.0,0,5.477225575051654,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-SMPP-008,0,0,0,0,0,"Complexion, Face Powder, Makeup",402161034439,78.0,1,4.025778999364484,0.0,0.21428571428571427,0.1,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-009,0,0,0,0,0,"Complexion, Face Powder, Makeup",B0DP3GFVSJ,12.0,1,2.084425001338954,0.5714285714285714,0.42857142857142855,0.5,0.26666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SMPP-010,0,0,0,0,0,"Complexion, Face Powder, Makeup",402161034439,0.0,0,5.4772255750516825,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-STAY-MATTE-LIQLIP-COLOR-709,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",RIM-STAY-MATTE-LIQLIP-COLOR-709,0.0,0,5.477225575051678,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-EBP-BLKBRW,0,0,0,0,0,Eyeliner,B0H792Q1DQ,0.0,0,1.70451715633202,0.0,0.0,2.066666666666667,5.333333333333333,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-STAY-SATIN-LIP-210,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",404195257198,13.0,1,5.477225575051662,0.0,0.0,0.03333333333333333,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-STAY-SATIN-LIP-500,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",404195257198,24.0,1,5.477225575051661,0.0,0.0,0.03333333333333333,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SUPERGEL-GLITTER,0,0,0,0,0,Base & Top Coat,RIM-SUPERGEL-GLITTER,85.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-EBP-BLKBRW-2PK,0,0,0,0,0,Cosmetics General,RIM-EBP-BLKBRW-2PK,463.0,1,5.477225575051662,0.0,0.0,0.0,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-SUPERGEL-TOPCOAT-2PK,0,0,0,0,0,Cosmetics General,RIM-SUPERGEL-TOPCOAT-2PK,245.0,1,5.4772255750516665,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-ULTIMATE-PRM-001,0,0,0,0,0,"Eye Primers, Eyes, Makeup",RIM-ULTIMATE-PRM-001,0.0,0,5.477225575051804,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-ULTIMATE-PRM-001-2PK,0,0,0,0,0,Cosmetics General,RIM-ULTIMATE-PRM-001-2PK,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-ULTIMATE-PRM-001-3PK,0,0,0,0,0,Cosmetics General,RIM-ULTIMATE-PRM-001-3PK,2.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-ULTIMATE-PRM-001-5PK,0,0,0,0,0,Cosmetics General,RIM-ULTIMATE-PRM-001-5PK,55.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WNDCLOUD-LIQ-ES-001,0,0,0,0,0,Eyeshadow,RIM-WNDCLOUD-LIQ-ES,79.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WNDCLOUD-LIQ-ES-002,0,0,0,0,0,Eyeshadow,B09CJF5BXX,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-WNDCLOUD-LIQ-ES-004,0,0,0,0,0,Eyeshadow,404232466036,71.0,1,5.477225575051659,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WNDCLOUD-LIQ-ES-005,0,0,0,0,0,Eyeshadow,404232466036,71.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WNDCLOUD-LIQ-ES-006,0,0,0,0,0,Eyeshadow,B09CJF5BXX,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-BTWEYEBROW-003,0,0,0,0,0,"Brow Pencils, Brows, Makeup",403529328865,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-STAY-SATIN-LIP-200,0,0,0,0,0,"Lips, Liquid Lipstick, Makeup",404195257198,0.0,0,5.477225575051666,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-WONDERF-BROW-001,0,0,0,0,0,"Brow Gels & Mascaras, Brows, Makeup",B09DTRB76M,0.0,0,5.477225575051671,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-EBP-BLKBRW-5PK,0,0,0,0,0,Cosmetics General,RIM-EBP-BLKBRW-5PK,6.0,1,5.477225575051689,0.0,0.0,0.03333333333333333,0.17777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-EBP-DRKBRW-5PK,0,0,0,0,0,Cosmetics General,RIM-EBP-DRKBRW-5PK,893.0,1,5.47722557505166,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDERF-GEL-004,0,0,0,0,0,"Brow Gels & Mascaras, Brows, Makeup",B09DTRB76M,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-WONDERINK-EL-001,0,0,0,0,0,Eyeliner,B0DS7VF2YR,2.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDERINK-LIQ-EL-002,0,0,0,0,0,"Eyeliner, Eyes, Makeup",RIM-WONDERINK-LIQ-EL,9.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDERINK-LIQ-EL-003,0,0,0,0,0,"Eyeliner, Eyes, Makeup",RIM-WONDERINK-LIQ-EL,4.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDERINK-LIQ-EL-005,0,0,0,0,0,"Eyeliner, Eyes, Makeup",RIM-WONDERINK-LIQ-EL,5.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDERLAST-001,0,0,0,0,0,"Brow Gels & Mascaras, Brow Tinting, Brows, Makeup",403359562856,17.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDERLAST-002,0,0,0,0,0,"Brow Gels & Mascaras, Brow Tinting, Brows, Makeup",RIM-WONDERLAST,8.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDERLAST-003,0,0,0,0,0,"Brow Gels & Mascaras, Brow Tinting, Brows, Makeup",RIM-WONDERLAST,1.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
